Match_Id,Over_Id,Ball_Id,Runs_Scored,Innings_No
392219,6,4,1,2
392219,6,5,0,1
392219,6,6,0,1
392219,6,6,0,2
392219,6,7,1,2
392219,7,1,1,1
392219,7,1,0,2
392219,7,2,1,1
392219,7,2,0,2
392219,7,3,0,1
392219,7,3,0,2
392219,7,4,1,1
392219,7,4,1,2
392219,7,5,2,1
392219,7,5,1,2
392219,7,6,0,1
392219,7,6,2,2
392219,8,1,1,1
392219,8,1,1,2
392219,8,2,4,1
392219,8,2,1,2
392219,8,3,1,1
392219,8,3,6,2
392219,8,4,0,1
392219,8,4,2,2
392219,8,5,1,1
392219,8,5,0,2
392219,8,6,1,1
392219,8,6,1,2
392219,9,1,1,1
392219,9,1,4,2
392219,9,2,1,1
392219,9,2,1,2
392219,9,3,0,1
392219,9,3,4,2
392219,9,4,4,1
392219,9,4,6,2
392219,9,5,0,1
392219,9,5,0,2
392219,9,6,0,1
392219,9,6,1,2
392219,10,1,0,1
392219,10,1,0,2
392219,10,2,0,1
392219,10,3,0,1
392219,10,3,1,2
392219,10,4,0,1
392219,10,4,1,2
392219,10,5,0,1
392219,10,5,1,2
392219,10,6,4,1
392219,10,6,1,2
392219,10,7,1,2
392219,11,1,0,1
392219,11,1,0,2
392219,11,2,1,1
392219,11,2,4,2
392219,11,3,4,1
392219,11,3,1,2
392219,11,4,2,1
392219,11,4,4,2
392219,11,5,4,1
392219,11,5,1,2
392219,11,6,1,1
392219,11,6,0,2
392219,12,1,1,1
392219,12,1,4,2
392219,12,2,0,1
392219,12,2,1,2
392219,12,3,1,1
392219,12,3,1,2
392219,12,4,2,1
392219,12,4,6,2
392219,12,5,4,1
392219,12,5,2,2
392219,12,6,0,1
392219,12,6,1,2
392219,13,1,1,1
392219,13,1,1,2
392219,13,2,0,1
392219,13,2,1,2
392219,13,3,1,1
392219,13,3,1,2
392219,13,4,1,1
392219,13,4,1,2
392219,13,5,1,1
392219,13,5,6,2
392219,13,6,1,1
392219,13,6,0,2
392219,14,1,0,1
392219,14,2,0,1
392219,14,2,2,2
392219,14,3,6,1
392219,14,3,4,2
392219,14,4,4,1
392219,14,4,4,2
392219,14,5,0,1
392219,14,5,1,2
392219,14,6,6,1
392219,14,6,1,2
392219,14,7,6,2
392219,15,1,2,1
392219,15,1,0,2
392219,15,2,4,1
392219,15,2,1,2
392219,15,3,6,1
392219,15,3,0,2
392219,15,4,2,1
392219,15,4,1,2
392219,15,5,6,1
392219,15,5,1,2
392219,15,6,4,1
392219,15,6,1,2
392219,16,1,0,1
392219,16,1,2,2
392219,16,2,0,1
392219,16,2,2,2
392219,16,3,1,1
392219,16,3,1,2
392219,16,4,2,1
392219,16,4,2,2
392219,16,5,4,1
392219,16,5,1,2
392219,16,6,1,1
392219,16,6,1,2
392219,17,1,6,1
392219,17,1,0,2
392219,17,2,0,1
392219,17,2,1,2
392219,17,3,6,1
392219,17,3,1,2
392219,17,4,6,1
392219,17,4,1,2
392219,17,5,0,1
392219,17,5,0,2
392219,17,6,0,1
392219,17,6,1,2
392219,18,1,4,1
392219,18,1,4,2
392219,18,2,1,1
392219,18,2,1,2
392219,18,3,1,1
392219,18,3,1,2
392219,18,4,1,1
392219,18,4,1,2
392219,18,5,1,1
392219,18,5,0,2
392219,18,6,1,1
392219,18,6,4,2
392220,1,1,0,1
392220,1,1,0,2
392220,1,2,0,2
392220,1,3,0,1
392220,1,3,1,2
392220,1,4,0,1
392220,1,4,0,2
392220,1,5,0,1
392220,1,5,0,2
392220,1,6,0,1
392220,1,7,0,1
392220,1,8,4,2
392220,2,1,0,2
392220,2,2,0,1
392220,2,2,1,2
392220,2,3,0,1
392220,2,3,1,2
392220,2,4,1,2
392220,2,5,1,1
392220,2,5,0,2
392220,2,6,0,2
392220,2,7,2,1
392220,2,8,0,1
392220,2,9,2,1
392220,3,1,1,1
392220,3,1,6,2
392220,3,2,1,1
392220,3,2,0,2
392220,3,3,0,1
392220,3,3,2,2
392220,3,4,0,1
392220,3,4,0,2
392220,3,5,0,1
392220,3,5,0,2
392220,3,6,0,1
392220,3,6,1,2
392220,4,1,0,1
392220,4,1,0,2
392220,4,2,1,1
392220,4,2,0,2
392220,4,3,0,1
392220,4,3,1,2
392220,4,4,1,2
392220,4,5,2,1
392220,4,5,0,2
392220,4,6,1,1
392220,4,6,1,2
392220,4,7,0,1
392220,5,1,1,1
392220,5,1,1,2
392220,5,2,4,1
392220,5,2,1,2
392220,5,3,0,1
392220,5,4,0,1
392220,5,4,1,2
392220,5,5,0,1
392220,5,5,4,2
392220,5,6,4,1
392220,5,6,1,2
392220,5,7,1,2
392220,6,1,2,1
392220,6,1,0,2
392220,6,2,1,1
392220,6,2,1,2
392220,6,3,1,1
392220,6,3,1,2
392220,6,4,0,1
392220,6,4,0,2
392220,6,5,1,1
392220,6,5,0,2
392220,6,6,0,1
392220,6,6,1,2
392220,7,1,0,1
392220,7,1,1,2
392220,7,2,1,1
392220,7,2,0,2
392220,7,3,0,1
392220,7,3,0,2
392220,7,4,0,1
392220,7,4,0,2
392220,7,5,0,1
392220,7,5,0,2
392220,7,6,1,1
392220,7,6,1,2
392220,8,1,0,1
392220,8,1,1,2
392220,8,2,1,1
392220,8,2,0,2
392220,8,3,0,1
392220,8,3,1,2
392220,8,4,0,1
392220,8,4,0,2
392220,8,5,1,1
392220,8,5,1,2
392220,8,6,1,2
392220,8,7,1,1
392220,9,1,0,2
392220,9,2,0,1
392220,9,2,0,2
392220,9,3,0,1
392220,9,3,1,2
392220,9,4,1,1
392220,9,4,1,2
392220,9,5,0,1
392220,9,5,1,2
392220,9,6,1,1
392220,9,6,1,2
392220,9,7,0,1
392220,10,1,1,1
392220,10,1,0,2
392220,10,2,1,1
392220,10,2,1,2
392220,10,3,0,1
392220,10,3,4,2
392220,10,4,1,1
392220,10,4,1,2
392220,10,5,0,1
392220,10,5,0,2
392220,10,6,1,1
392220,10,6,0,2
392220,11,1,1,1
392220,11,1,0,2
392220,11,2,0,1
392220,11,2,1,2
392220,11,3,1,1
392220,11,4,1,1
392220,11,4,0,2
392220,11,5,0,1
392220,11,5,0,2
392220,11,6,1,1
392220,11,6,1,2
392220,11,7,0,2
392220,12,1,0,1
392220,12,1,1,2
392220,12,2,0,1
392220,12,2,1,2
392220,12,3,0,1
392220,12,3,0,2
392220,12,4,2,1
392220,12,4,1,2
392220,12,5,0,1
392220,12,5,1,2
392220,12,6,1,1
392220,12,6,0,2
392220,13,1,0,1
392220,13,1,1,2
392220,13,2,4,1
392220,13,2,1,2
392220,13,3,0,1
392220,13,3,0,2
392220,13,4,1,1
392220,13,4,0,2
392220,13,5,0,1
392220,13,5,0,2
392220,13,6,1,1
392220,13,6,0,2
392220,14,1,1,1
392220,14,1,0,2
392220,14,2,1,1
392220,14,2,0,2
392220,14,3,0,1
392220,14,3,1,2
392220,14,4,1,1
392220,14,4,1,2
392220,14,5,1,1
392220,14,5,4,2
392220,14,6,1,1
392220,14,6,1,2
392220,15,1,1,1
392220,15,1,1,2
392220,15,2,1,1
392220,15,2,1,2
392220,15,3,6,1
392220,15,3,0,2
392220,15,4,0,1
392220,15,4,1,2
392220,15,5,1,1
392220,15,5,1,2
392220,15,6,0,1
392220,15,6,1,2
392220,15,7,1,1
392220,16,1,4,1
392220,16,1,4,2
392220,16,2,1,1
392220,16,2,6,2
392220,16,3,6,1
392220,16,3,4,2
392220,16,4,0,1
392220,16,4,0,2
392220,16,5,4,1
392220,16,5,4,2
392220,16,6,1,2
392220,16,7,0,1
392220,17,1,0,1
392220,17,1,0,2
392220,17,2,1,1
392220,17,2,0,2
392220,17,3,0,1
392220,17,3,0,2
392220,17,4,0,1
392220,17,4,3,2
392220,17,5,0,1
392220,17,5,4,2
392220,17,6,0,1
392220,17,6,4,2
392220,18,1,1,1
392220,18,1,0,2
392220,18,2,4,1
392220,18,2,0,2
392220,18,3,1,1
392220,18,3,2,2
392220,18,4,1,1
392220,18,4,1,2
392220,18,5,1,1
392220,18,5,0,2
392220,18,6,6,1
392220,18,6,0,2
392220,19,1,4,1
392220,19,1,4,2
392220,19,2,1,1
392220,19,2,1,2
392220,19,3,1,1
392220,19,3,1,2
392220,19,4,0,1
392220,19,4,1,2
392220,19,5,1,1
392220,19,5,4,2
392220,19,6,0,1
392220,19,7,1,1
392220,20,1,0,1
392220,20,2,0,1
392220,20,3,0,1
392220,20,4,0,1
392220,20,5,0,1
392220,20,6,1,1
392221,1,1,0,1
392221,1,2,0,1
392221,1,2,1,2
392221,1,3,0,1
392221,1,3,0,2
392221,1,4,4,2
392221,1,5,4,1
392221,1,5,1,2
392221,1,6,1,1
392221,1,6,0,2
392221,1,7,1,1
392221,1,7,1,2
392221,2,1,1,1
392221,2,1,4,2
392221,2,2,0,1
392221,2,2,4,2
392221,2,3,4,1
392221,2,3,0,2
392221,2,4,0,1
392221,2,4,1,2
392221,2,5,4,1
392221,2,5,1,2
392221,2,6,0,1
392221,2,6,2,2
392221,3,1,1,1
392221,3,1,1,2
392221,3,2,0,1
392221,3,2,0,2
392221,3,3,1,1
392221,3,3,1,2
392221,3,4,0,1
392221,3,4,0,2
392221,3,5,2,1
392221,3,5,1,2
392221,3,6,4,1
392221,3,6,6,2
392221,3,7,0,1
392221,4,1,6,1
392221,4,1,1,2
392221,4,2,0,1
392221,4,2,2,2
392221,4,3,0,1
392221,4,3,0,2
392221,4,4,0,1
392221,4,4,0,2
392221,4,5,0,1
392221,4,5,4,2
392221,4,6,0,1
392221,4,6,4,2
392221,5,1,2,1
392221,5,1,0,2
392221,5,2,0,1
392221,5,2,0,2
392221,5,3,6,1
392221,5,3,0,2
392221,5,4,2,1
392221,5,4,1,2
392221,5,5,1,1
392221,5,5,0,2
392221,5,6,2,1
392221,5,6,0,2
392221,6,1,0,1
392221,6,1,0,2
392221,6,2,4,1
392221,6,2,0,2
392221,6,3,0,1
392221,6,3,1,2
392221,6,4,1,1
392221,6,4,1,2
392221,6,5,1,1
392221,6,5,1,2
392221,6,6,2,1
392221,6,6,0,2
392221,7,1,1,1
392221,7,1,2,2
392221,7,2,1,1
392221,7,2,1,2
392221,7,3,0,1
392221,7,3,1,2
392221,7,4,0,1
392221,7,4,1,2
392221,7,5,1,1
392221,7,5,4,2
392221,7,6,0,1
392221,7,6,2,2
392221,8,1,0,1
392221,8,1,0,2
392221,8,2,0,1
392221,8,2,0,2
392221,8,3,1,1
392221,8,3,2,2
392221,8,4,1,1
392221,8,4,1,2
392221,8,5,0,1
392221,8,5,0,2
392221,8,6,1,1
392221,8,6,1,2
392221,9,1,1,1
392221,9,1,6,2
392221,9,2,6,1
392221,9,2,1,2
392221,9,3,1,1
392221,9,3,1,2
392221,9,4,0,1
392221,9,4,1,2
392221,9,5,0,1
392221,9,5,6,2
392221,9,6,4,1
392221,9,7,4,2
392221,10,1,0,1
392221,10,1,1,2
392221,10,2,0,1
392221,10,2,2,2
392221,10,3,0,1
392221,10,3,2,2
392221,10,4,0,1
392221,10,4,0,2
392221,10,5,1,1
392221,10,5,1,2
392221,10,6,1,1
392221,10,6,0,2
392221,11,1,0,1
392221,11,1,0,2
392221,11,2,0,1
392221,11,2,0,2
392221,11,3,1,1
392221,11,3,0,2
392221,11,4,0,1
392221,11,4,1,2
392221,11,5,0,1
392221,11,5,1,2
392221,11,6,0,1
392221,11,6,4,2
392221,12,1,0,1
392221,12,1,0,2
392221,12,2,0,1
392221,12,2,1,2
392221,12,3,0,1
392221,12,3,1,2
392221,12,4,0,1
392221,12,4,1,2
392221,12,5,1,1
392221,12,5,1,2
392221,12,6,0,1
392221,12,6,1,2
392221,13,1,2,1
392221,13,1,6,2
392221,13,2,1,1
392221,13,2,1,2
392221,13,3,0,1
392221,13,3,1,2
392221,13,4,0,1
392221,13,4,1,2
392221,13,5,6,1
392221,13,5,1,2
392221,13,6,2,1
392221,13,6,0,2
392221,14,1,1,1
392221,14,1,0,2
392221,14,2,0,1
392221,14,2,1,2
392221,14,3,0,1
392221,14,3,0,2
392221,14,4,1,1
392221,14,4,2,2
392221,14,5,1,1
392221,14,5,0,2
392221,14,6,1,1
392221,14,6,1,2
392221,15,1,1,1
392221,15,1,1,2
392221,15,2,0,1
392221,15,2,0,2
392221,15,3,1,1
392221,15,3,0,2
392221,15,4,1,1
392221,15,4,1,2
392221,15,5,6,1
392221,15,5,1,2
392221,15,6,2,1
392221,15,6,1,2
392221,16,1,1,1
392221,16,1,1,2
392221,16,2,4,1
392221,16,2,0,2
392221,16,3,6,1
392221,16,3,1,2
392221,16,4,0,1
392221,16,4,1,2
392221,16,5,0,1
392221,16,5,1,2
392221,16,6,0,1
392221,16,6,1,2
392221,17,1,1,1
392221,17,1,2,2
392221,17,2,6,1
392221,17,2,1,2
392221,17,3,6,1
392221,17,3,0,2
392221,17,4,2,1
392221,17,4,1,2
392221,17,5,4,1
392221,17,5,6,2
392221,17,6,1,1
392221,17,6,6,2
392221,18,1,2,1
392221,18,1,1,2
392221,18,2,2,1
392221,18,2,4,2
392221,18,3,1,1
392221,18,3,1,2
392221,18,4,6,1
392221,18,4,1,2
392221,18,5,4,1
392221,18,6,1,1
392221,18,6,1,2
392221,18,7,2,1
392221,18,7,1,2
392221,19,1,0,1
392221,19,1,0,2
392221,19,2,1,2
392221,19,3,1,1
392221,19,3,1,2
392221,19,4,2,1
392221,19,4,6,2
392221,19,5,0,1
392221,19,5,1,2
392221,19,6,1,1
392221,19,6,1,2
392221,19,7,2,1
392221,20,1,1,1
392221,20,1,4,2
392221,20,2,2,1
392221,20,2,1,2
392221,20,3,1,1
392221,20,3,0,2
392221,20,4,2,1
392221,20,4,2,2
392221,20,5,1,2
392221,20,6,1,1
392221,20,7,1,1
392222,1,1,1,1
392222,1,1,1,2
392222,1,2,0,1
392222,1,2,1,2
392222,1,3,0,1
392222,1,3,1,2
392222,1,4,0,1
392222,1,4,4,2
392222,1,5,4,1
392222,1,5,0,2
392222,1,6,0,1
392222,1,6,2,2
392222,2,1,0,1
392222,2,1,0,2
392222,2,2,1,1
392222,2,2,0,2
392222,2,3,0,1
392222,2,3,0,2
392222,2,4,1,1
392222,2,4,0,2
392222,2,5,0,1
392222,2,5,0,2
392222,2,6,1,1
392222,2,6,1,2
392222,3,1,4,1
392222,3,2,0,1
392222,3,2,0,2
392222,3,3,1,1
392222,3,3,6,2
392222,3,4,0,1
392222,3,4,1,2
392222,3,5,0,1
392222,3,5,0,2
392222,3,6,0,1
392222,3,6,1,2
392222,3,7,0,2
392222,4,1,1,1
392222,4,1,0,2
392222,4,2,0,1
392222,4,2,0,2
392222,4,3,2,1
392222,4,3,4,2
392222,4,4,2,1
392222,4,4,0,2
392222,4,5,0,1
392222,4,5,0,2
392222,4,6,4,1
392222,4,6,0,2
392222,5,1,0,1
392222,5,1,0,2
392222,5,2,1,1
392222,5,3,0,1
392222,5,3,0,2
392222,5,4,0,1
392222,5,4,0,2
392222,5,5,1,1
392222,5,5,0,2
392222,5,6,1,1
392222,5,6,1,2
392222,5,7,0,2
392222,6,1,0,1
392222,6,1,6,2
392222,6,2,2,1
392222,6,2,4,2
392222,6,3,0,1
392222,6,3,0,2
392222,6,4,6,1
392222,6,4,0,2
392222,6,5,0,1
392222,6,5,2,2
392222,6,6,0,1
392222,6,6,0,2
392222,7,1,4,1
392222,7,1,0,2
392222,7,2,0,1
392222,7,2,0,2
392222,7,3,2,1
392222,7,3,0,2
392222,7,4,0,1
392222,7,4,0,2
392222,7,5,0,1
392222,7,6,0,1
392222,7,6,0,2
392222,7,7,0,2
392222,8,1,1,1
392222,8,1,1,2
392222,8,2,0,2
392222,8,3,1,1
392222,8,3,0,2
392222,8,4,2,1
392222,8,4,4,2
392222,8,5,0,1
392222,8,5,1,2
392222,8,6,1,1
392222,8,6,3,2
392222,8,7,0,1
392222,9,1,1,1
392222,9,2,4,1
392222,9,2,4,2
392222,9,3,1,1
392222,9,3,0,2
392222,9,4,1,1
392222,9,4,0,2
392222,9,5,0,1
392222,9,5,6,2
392222,9,6,1,1
392222,9,6,1,2
392222,9,7,0,2
392222,10,1,1,1
392222,10,1,1,2
392222,10,2,1,1
392222,10,2,1,2
392222,10,3,1,1
392222,10,3,0,2
392222,10,4,1,1
392222,10,4,1,2
392222,10,5,1,1
392222,10,6,1,1
392222,10,6,1,2
392222,10,7,1,2
392222,11,1,0,1
392222,11,1,0,2
392222,11,2,1,1
392222,11,2,1,2
392222,11,3,2,1
392222,11,3,1,2
392222,11,4,0,1
392222,11,4,0,2
392222,11,5,4,1
392222,11,5,1,2
392222,11,6,0,1
392222,11,6,0,2
392222,12,1,1,1
392222,12,1,1,2
392222,12,2,0,1
392222,12,2,4,2
392222,12,3,4,1
392222,12,3,1,2
392222,12,4,0,1
392222,12,4,1,2
392222,12,5,0,1
392222,12,5,0,2
392222,12,6,1,1
392222,12,6,0,2
392222,13,1,1,1
392222,13,1,0,2
392222,13,2,0,1
392222,13,2,0,2
392222,13,3,0,1
392222,13,3,1,2
392222,13,4,0,1
392222,13,4,0,2
392222,13,5,0,1
392222,13,5,0,2
392222,13,6,0,1
392222,13,6,1,2
392222,14,1,0,1
392222,14,1,1,2
392222,14,2,6,1
392222,14,2,4,2
392222,14,3,4,1
392222,14,3,0,2
392222,14,4,1,1
392222,14,4,1,2
392222,14,5,0,1
392222,14,5,1,2
392222,14,6,6,1
392222,14,6,0,2
392222,15,1,0,1
392222,15,1,0,2
392222,15,2,0,1
392222,15,2,0,2
392222,15,3,4,1
392222,15,3,1,2
392222,15,4,1,1
392222,15,4,2,2
392222,15,5,1,1
392222,15,5,4,2
392222,15,6,0,1
392222,15,6,2,2
392222,16,1,1,1
392222,16,1,6,2
392222,16,2,0,1
392222,16,2,2,2
392222,16,3,0,1
392222,16,3,4,2
392222,16,4,0,1
392222,16,4,4,2
392222,16,5,0,1
392222,16,5,0,2
392222,16,6,1,1
392222,16,6,4,2
392222,17,1,1,1
392222,17,1,2,2
392222,17,2,1,1
392222,17,2,1,2
392222,17,3,1,1
392222,17,3,4,2
392222,17,4,0,1
392222,17,4,0,2
392222,17,5,6,1
392222,17,5,1,2
392222,17,6,0,1
392222,17,7,0,2
392222,18,1,1,1
392222,18,1,0,2
392222,18,2,0,1
392222,18,2,2,2
392222,18,3,1,1
392222,18,3,2,2
392222,18,4,0,1
392222,18,4,4,2
392222,18,5,6,1
392222,18,5,0,2
392222,18,6,2,1
392222,18,6,4,2
392222,19,1,0,1
392222,19,1,1,2
392222,19,2,0,1
392222,19,2,2,2
392222,19,3,2,1
392222,19,4,1,1
392222,19,5,1,1
392222,19,6,0,1
392222,20,1,1,1
392222,20,2,1,1
392222,20,3,4,1
392222,20,4,1,1
392222,20,5,1,1
392222,20,6,4,1
392222,20,7,1,1
392223,1,1,0,2
392223,1,2,0,1
392223,1,2,1,2
392223,1,3,0,1
392223,1,3,0,2
392223,1,4,4,1
392223,1,4,0,2
392223,1,5,0,1
392223,1,5,4,2
392223,1,6,0,1
392223,1,6,1,2
392223,1,7,0,1
392223,2,1,0,1
392223,2,2,0,1
392223,2,3,0,1
392223,2,3,0,2
392223,2,4,1,2
392223,2,5,0,1
392223,2,5,0,2
392223,2,6,2,1
392223,2,6,2,2
392223,2,7,0,1
392223,2,7,0,2
392223,2,8,4,2
392223,3,1,4,1
392223,3,1,0,2
392223,3,2,0,1
392223,3,2,0,2
392223,3,3,4,2
392223,3,4,0,1
392223,3,4,1,2
392223,3,5,1,2
392223,3,6,5,1
392223,3,6,0,2
392223,3,7,1,1
392223,3,8,2,1
392223,4,1,0,1
392223,4,1,0,2
392223,4,2,1,1
392223,4,2,0,2
392223,4,3,0,1
392223,4,3,0,2
392223,4,4,4,1
392223,4,4,1,2
392223,4,5,0,1
392223,4,5,0,2
392223,4,6,2,1
392223,4,6,4,2
392223,5,1,0,2
392223,5,2,0,2
392223,5,3,0,1
392223,5,3,4,2
392223,5,4,6,1
392223,5,4,0,2
392223,5,5,1,1
392223,5,5,0,2
392223,5,6,0,1
392223,5,6,0,2
392223,5,7,4,1
392223,5,8,0,1
392223,6,1,0,1
392223,6,1,0,2
392223,6,2,2,1
392223,6,2,0,2
392223,6,3,1,1
392223,6,3,0,2
392223,6,4,0,1
392223,6,4,4,2
392223,6,5,0,1
392223,6,5,0,2
392223,6,6,1,1
392223,6,6,4,2
392223,7,1,1,1
392223,7,1,1,2
392223,7,2,0,1
392223,7,2,0,2
392223,7,3,0,1
392223,7,3,0,2
392223,7,4,2,1
392223,7,4,2,2
392223,7,5,1,1
392223,7,5,1,2
392223,7,6,1,1
392223,7,6,0,2
392223,8,1,0,1
392223,8,2,0,1
392223,8,2,0,2
392223,8,3,1,1
392223,8,3,0,2
392223,8,4,0,1
392223,8,4,1,2
392223,8,5,1,1
392223,8,5,1,2
392223,8,6,0,1
392223,8,6,0,2
392223,8,7,0,2
392223,9,1,4,1
392223,9,1,0,2
392223,9,2,1,1
392223,9,2,1,2
392223,9,3,1,1
392223,9,3,2,2
392223,9,4,1,1
392223,9,4,1,2
392223,9,5,0,1
392223,9,5,2,2
392223,9,6,2,1
392223,9,6,1,2
392223,10,1,1,1
392223,10,1,0,2
392223,10,2,1,1
392223,10,2,1,2
392223,10,3,2,1
392223,10,3,1,2
392223,10,4,0,1
392223,10,4,1,2
392223,10,5,0,1
392223,10,5,1,2
392223,10,6,1,1
392223,10,6,0,2
392223,11,1,1,1
392223,11,1,1,2
392223,11,2,1,1
392223,11,2,1,2
392223,11,3,4,1
392223,11,3,0,2
392223,11,4,1,1
392223,11,4,1,2
392223,11,5,2,1
392223,11,5,6,2
392223,11,6,0,1
392223,11,6,1,2
392223,12,1,1,1
392223,12,1,1,2
392223,12,2,0,1
392223,12,3,2,1
392223,12,3,0,2
392223,12,4,1,1
392223,12,4,2,2
392223,12,5,1,1
392223,12,5,1,2
392223,12,6,1,1
392223,12,6,0,2
392223,12,7,1,2
392223,13,1,0,1
392223,13,1,1,2
392223,13,2,0,1
392223,13,2,0,2
392223,13,3,1,1
392223,13,3,2,2
392223,13,4,0,1
392223,13,4,1,2
392223,13,5,1,1
392223,13,5,1,2
392223,13,6,1,1
392223,13,6,6,2
392223,14,1,1,1
392223,14,1,0,2
392223,14,2,2,1
392223,14,3,1,1
392223,14,3,0,2
392223,14,4,0,1
392223,14,4,0,2
392223,14,5,1,1
392223,14,5,1,2
392223,14,6,2,1
392223,14,6,0,2
392223,14,7,1,2
392223,15,1,1,1
392223,15,1,1,2
392223,15,2,1,1
392223,15,2,1,2
392223,15,3,2,1
392223,15,3,0,2
392223,15,4,6,1
392223,15,4,2,2
392223,15,5,0,1
392223,15,5,2,2
392223,15,6,2,1
392223,15,6,2,2
392223,16,1,1,1
392223,16,1,1,2
392223,16,2,0,1
392223,16,3,1,1
392223,16,3,1,2
392223,16,4,1,1
392223,16,4,0,2
392223,16,5,6,1
392223,16,5,0,2
392223,16,6,1,1
392223,16,6,2,2
392223,16,7,1,2
392223,17,1,1,1
392223,17,1,1,2
392223,17,2,1,1
392223,17,2,2,2
392223,17,3,6,1
392223,17,3,0,2
392223,17,4,1,1
392223,17,5,1,1
392223,17,5,2,2
392223,17,6,1,1
392223,17,6,1,2
392223,17,7,0,2
392223,18,1,1,1
392223,18,1,1,2
392223,18,2,2,1
392223,18,2,0,2
392223,18,3,1,1
392223,18,3,1,2
392223,18,4,1,1
392223,18,4,2,2
392223,18,5,0,1
392223,18,5,1,2
392223,18,6,4,1
392223,18,6,0,2
392223,19,1,2,1
392223,19,1,1,2
392223,19,2,1,1
392223,19,2,1,2
392223,19,3,1,1
392223,19,3,0,2
392223,19,4,0,1
392223,19,4,1,2
392223,19,5,4,1
392223,19,5,4,2
392223,19,6,1,1
392223,19,6,0,2
392223,20,2,4,1
392223,20,2,2,2
392223,20,3,1,1
392223,20,3,6,2
392223,20,4,4,1
392223,20,4,1,2
392223,20,5,1,1
392223,20,5,1,2
392223,20,6,1,1
392223,20,6,4,2
392223,20,7,2,1
392223,20,7,1,2
392224,1,1,0,1
392224,1,2,6,1
392224,1,2,1,2
392224,1,3,1,2
392224,1,4,0,1
392224,1,4,0,2
392224,1,5,0,1
392224,1,5,0,2
392224,1,6,0,1
392224,1,6,0,2
392224,1,7,0,1
392224,1,7,0,2
392224,2,1,0,1
392224,2,1,4,2
392224,2,2,0,1
392224,2,2,4,2
392224,2,3,1,1
392224,2,3,0,2
392224,2,4,0,2
392224,2,5,0,1
392224,2,5,0,2
392224,2,6,0,1
392224,2,6,1,2
392224,2,7,0,1
392224,3,1,0,1
392224,3,1,1,2
392224,3,2,3,1
392224,3,2,4,2
392224,3,3,0,1
392224,3,3,0,2
392224,3,4,0,2
392224,3,5,0,1
392224,3,5,0,2
392224,3,6,1,1
392224,3,6,0,2
392224,3,7,1,1
392224,4,1,1,1
392224,4,2,0,1
392224,4,2,0,2
392224,4,3,0,1
392224,4,3,0,2
392224,4,4,0,1
392224,4,4,1,2
392224,4,5,0,1
392224,4,5,6,2
392224,4,6,0,1
392224,4,6,0,2
392224,4,7,0,2
392224,5,1,6,1
392224,5,1,1,2
392224,5,2,1,1
392224,5,2,1,2
392224,5,3,1,1
392224,5,3,4,2
392224,5,4,1,1
392224,5,4,4,2
392224,5,5,0,1
392224,5,5,1,2
392224,5,6,0,1
392224,5,6,4,2
392224,6,1,1,1
392224,6,1,0,2
392224,6,2,4,1
392224,6,2,2,2
392224,6,3,0,1
392224,6,3,0,2
392224,6,4,1,1
392224,6,4,0,2
392224,6,5,0,2
392224,6,6,1,1
392224,6,6,0,2
392224,6,7,4,1
392224,7,1,0,1
392224,7,1,0,2
392224,7,2,4,1
392224,7,2,4,2
392224,7,3,0,1
392224,7,4,1,1
392224,7,4,1,2
392224,7,5,0,1
392224,7,5,0,2
392224,7,6,1,1
392224,7,6,1,2
392224,7,7,1,2
392224,8,1,1,1
392224,8,1,0,2
392224,8,2,1,1
392224,8,2,1,2
392224,8,3,0,1
392224,8,3,1,2
392224,8,4,0,1
392224,8,4,1,2
392224,8,5,1,1
392224,8,5,2,2
392224,8,6,0,1
392224,8,6,0,2
392224,9,1,1,1
392224,9,1,2,2
392224,9,2,1,1
392224,9,2,4,2
392224,9,3,1,1
392224,9,3,0,2
392224,9,4,0,1
392224,9,5,1,1
392224,9,5,1,2
392224,9,6,1,1
392224,9,6,1,2
392224,9,7,0,2
392224,10,1,0,1
392224,10,1,0,2
392224,10,2,0,1
392224,10,2,0,2
392224,10,3,1,1
392224,10,3,0,2
392224,10,4,0,1
392224,10,4,1,2
392224,10,5,0,1
392224,10,5,2,2
392224,10,6,0,1
392224,10,6,0,2
392224,11,1,2,1
392224,11,1,1,2
392224,11,2,0,1
392224,11,2,1,2
392224,11,3,0,1
392224,11,3,0,2
392224,11,4,0,1
392224,11,4,0,2
392224,11,5,1,1
392224,11,5,0,2
392224,11,6,0,1
392224,11,6,1,2
392224,12,1,1,1
392224,12,1,1,2
392224,12,2,0,1
392224,12,2,1,2
392224,12,3,0,1
392224,12,3,0,2
392224,12,4,0,1
392224,12,4,4,2
392224,12,5,0,1
392224,12,5,1,2
392224,12,6,0,1
392224,12,6,0,2
392224,13,1,1,1
392224,13,1,0,2
392224,13,2,1,1
392224,13,2,0,2
392224,13,3,0,1
392224,13,3,0,2
392224,13,4,2,1
392224,13,4,1,2
392224,13,5,0,1
392224,13,5,1,2
392224,13,6,0,1
392224,13,6,0,2
392224,14,1,1,1
392224,14,1,0,2
392224,14,2,0,1
392224,14,2,2,2
392224,14,3,6,1
392224,14,3,1,2
392224,14,4,1,1
392224,14,4,0,2
392224,14,5,0,1
392224,14,5,0,2
392224,14,6,0,1
392224,14,6,4,2
392224,14,7,0,1
392224,15,1,1,1
392224,15,1,1,2
392224,15,2,2,1
392224,15,2,1,2
