DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KAZ: Kazakhstan,CME_MRY0: Infant mortality rate,_T: Total,2020,8.91613919137005,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.60906288755003,9.23004729857776,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KEN: Kenya,CME_MRY0: Infant mortality rate,_T: Total,2020,31.153500696032,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.204959534885,41.6337280838119,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KIR: Kiribati,CME_MRY0: Infant mortality rate,_T: Total,2020,39.2098741426287,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.1296126584084,65.738088076509,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KWT: Kuwait,CME_MRY0: Infant mortality rate,_T: Total,2020,7.58400937200607,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.04029304541316,8.16353006006105,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KGZ: Kyrgyzstan,CME_MRY0: Infant mortality rate,_T: Total,2020,15.6693298323256,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.6207371175679,17.0898346865809,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LAO: Lao People's Democratic Republic,CME_MRY0: Infant mortality rate,_T: Total,2020,35.3381419933229,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.1342501862313,46.3848947695697,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LVA: Latvia,CME_MRY0: Infant mortality rate,_T: Total,2020,3.44368411715903,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.99002389089057,3.98107967996834,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBN: Lebanon,CME_MRY0: Infant mortality rate,_T: Total,2020,5.97185788813499,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.76784893590562,12.0449911499339,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LSO: Lesotho,CME_MRY0: Infant mortality rate,_T: Total,2020,69.8805831207549,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,48.8866045896152,100.681395005302,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBR: Liberia,CME_MRY0: Infant mortality rate,_T: Total,2020,58.1460119032005,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,46.1833770190959,74.4627283823911,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LBY: Libya,CME_MRY0: Infant mortality rate,_T: Total,2020,9.53380789259888,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.58135387375221,16.1558227601258,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LTU: Lithuania,CME_MRY0: Infant mortality rate,_T: Total,2020,2.67621956296614,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.30990813141444,3.0939872847687,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LUX: Luxembourg,CME_MRY0: Infant mortality rate,_T: Total,2020,2.27809566678819,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.79343268317318,2.89196366705771,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDG: Madagascar,CME_MRY0: Infant mortality rate,_T: Total,2020,36.2607774689938,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.4382388356785,44.7981454542532,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MWI: Malawi,CME_MRY0: Infant mortality rate,_T: Total,2020,29.0206113512164,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,18.7802423419372,41.6594881450248,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,CME_MRY0: Infant mortality rate,_T: Total,2020,7.38415654723751,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.80815597754019,8.00713859374299,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,CME_MRY0: Infant mortality rate,_T: Total,2020,5.52501927842027,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.79965102186312,6.3948193144719,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,CME_MRY0: Infant mortality rate,_T: Total,2020,58.7706307455243,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,48.7026301367526,70.5752605775008,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLT: Malta,CME_MRY0: Infant mortality rate,_T: Total,2020,5.63185024850911,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.74214080368718,6.68772704475119,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MHL: Marshall Islands,CME_MRY0: Infant mortality rate,_T: Total,2020,25.524191925849,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.9232029145946,39.7349170187461,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,CME_MRY0: Infant mortality rate,_T: Total,2020,49.0284753461328,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,27.9682659331476,83.1944557713521,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MUS: Mauritius,CME_MRY0: Infant mortality rate,_T: Total,2020,14.7966846707794,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.0448210157284,18.1210456514942,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,CME_MRY0: Infant mortality rate,_T: Total,2020,11.77117960211,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.3696436935879,13.3435146907397,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,FSM: Micronesia (Federated States of),CME_MRY0: Infant mortality rate,_T: Total,2020,20.8541682427511,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.49410559504192,42.4075849979017,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,CME_MRY0: Infant mortality rate,_T: Total,2020,2.46456965608346,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.61523966919183,3.76316051697344,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,CME_MRY0: Infant mortality rate,_T: Total,2020,13.2204721469837,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.5142044649163,13.9408225346815,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNE: Montenegro,CME_MRY0: Infant mortality rate,_T: Total,2020,1.95329707194739,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.60832397411979,2.36410688710861,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MAR: Morocco,CME_MRY0: Infant mortality rate,_T: Total,2020,16.0169123743383,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.3573895430875,21.8453658559495,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MOZ: Mozambique,CME_MRY0: Infant mortality rate,_T: Total,2020,52.7720254577358,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,37.554420207827,75.5985922409806,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MMR: Myanmar,CME_MRY0: Infant mortality rate,_T: Total,2020,35.0359414455855,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.8937119180404,48.6927415940833,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NAM: Namibia,CME_MRY0: Infant mortality rate,_T: Total,2020,30.1385756833055,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.4895477672602,51.9011845432133,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NRU: Nauru,CME_MRY0: Infant mortality rate,_T: Total,2020,23.8484048698207,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.7770826007364,41.3505516384897,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NPL: Nepal,CME_MRY0: Infant mortality rate,_T: Total,2020,23.5916511983221,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,19.1774818780316,29.1124696266007,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NLD: Netherlands,CME_MRY0: Infant mortality rate,_T: Total,2020,3.57804351734241,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.42891775593094,3.74224416714826,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NZL: New Zealand,CME_MRY0: Infant mortality rate,_T: Total,2020,3.92786235962142,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.26593576037148,4.65196186518802,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NIC: Nicaragua,CME_MRY0: Infant mortality rate,_T: Total,2020,13.7929388349835,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.6612209540326,16.5410681445424,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NER: Niger,CME_MRY0: Infant mortality rate,_T: Total,2020,45.614487393014,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,32.5596397065453,63.9652759099204,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NGA: Nigeria,CME_MRY0: Infant mortality rate,_T: Total,2020,72.2440793894252,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,57.0440831563933,94.1171896505832,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NIU: Niue,CME_MRY0: Infant mortality rate,_T: Total,2020,20.9680400697736,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.06114091415989,44.1681309012258,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MKD: North Macedonia,CME_MRY0: Infant mortality rate,_T: Total,2020,5.19795918242692,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.5955434237926,5.88740290917,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,NOR: Norway,CME_MRY0: Infant mortality rate,_T: Total,2020,1.79100691213404,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.61692599657486,1.99199679845485,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,CME_MRY0: Infant mortality rate,_T: Total,2020,9.45464543009258,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.38441427193719,10.6840402779059,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAK: Pakistan,CME_MRY0: Infant mortality rate,_T: Total,2020,54.1524092025485,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,45.4505651127529,63.9359949183572,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PLW: Palau,CME_MRY0: Infant mortality rate,_T: Total,2020,15.6699098176228,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.59688804215707,33.3075075850721,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PAN: Panama,CME_MRY0: Infant mortality rate,_T: Total,2020,12.3411930673811,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.38240476880454,23.0996253808726,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PNG: Papua New Guinea,CME_MRY0: Infant mortality rate,_T: Total,2020,35.2308256372416,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,25.4231420675838,48.4013064599776,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRY: Paraguay,CME_MRY0: Infant mortality rate,_T: Total,2020,16.1831792298751,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.15155857222336,31.216147430865,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PER: Peru,CME_MRY0: Infant mortality rate,_T: Total,2020,9.95126611618064,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.97203857342764,12.544601233607,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PHL: Philippines,CME_MRY0: Infant mortality rate,_T: Total,2020,20.9458490667976,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.272589720835,27.7598450587112,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,POL: Poland,CME_MRY0: Infant mortality rate,_T: Total,2020,3.73804818123726,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.51093868970687,3.98260735799082,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PRT: Portugal,CME_MRY0: Infant mortality rate,_T: Total,2020,2.72610040353868,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.52032128790974,2.93419867932803,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,QAT: Qatar,CME_MRY0: Infant mortality rate,_T: Total,2020,4.92658584042355,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.42167415616551,5.50212000426972,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KOR: Republic of Korea,CME_MRY0: Infant mortality rate,_T: Total,2020,2.5920107137839,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.48536159673397,2.69929307502655,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDA: Republic of Moldova,CME_MRY0: Infant mortality rate,_T: Total,2020,12.4576639345862,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.32665115736776,16.6599827980286,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ROU: Romania,CME_MRY0: Infant mortality rate,_T: Total,2020,5.63455400432171,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.39494649423713,5.88507943372785,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,CME_MRY0: Infant mortality rate,_T: Total,2020,4.35782892389278,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.22053916363467,4.49816988419977,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2020,30.2683655147752,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,20.5963105797914,43.4378995722935,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KNA: Saint Kitts and Nevis,CME_MRY0: Infant mortality rate,_T: Total,2020,12.5802746863893,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.57244161989293,18.4766823265057,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LCA: Saint Lucia,CME_MRY0: Infant mortality rate,_T: Total,2020,22.0146704746862,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,19.1010371330335,25.3345728472644,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,VCT: Saint Vincent and the Grenadines,CME_MRY0: Infant mortality rate,_T: Total,2020,12.9223686981934,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.81089714482111,17.1084757786819,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WSM: Samoa,CME_MRY0: Infant mortality rate,_T: Total,2020,14.6182260824795,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.4980925746057,20.2951518673144,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SMR: San Marino,CME_MRY0: Infant mortality rate,_T: Total,2020,1.56311692187032,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,0.778765607363265,3.15539973095497,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,STP: Sao Tome and Principe,CME_MRY0: Infant mortality rate,_T: Total,2020,12.7354029040378,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.3969202368126,21.8785026858661,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SAU: Saudi Arabia,CME_MRY0: Infant mortality rate,_T: Total,2020,5.99316218785148,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.60674767448481,7.94390359988688,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SEN: Senegal,CME_MRY0: Infant mortality rate,_T: Total,2020,28.8505592944253,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.796548113511,34.8978742814205,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SRB: Serbia,CME_MRY0: Infant mortality rate,_T: Total,2020,4.8713031387154,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.53626073037023,5.24429421666775,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYC: Seychelles,CME_MRY0: Infant mortality rate,_T: Total,2020,11.9999853269928,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.73346904170044,16.378364134935,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLE: Sierra Leone,CME_MRY0: Infant mortality rate,_T: Total,2020,80.0971066243558,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,69.6702898090231,91.3225427572633,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SGP: Singapore,CME_MRY0: Infant mortality rate,_T: Total,2020,1.84721241407992,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.61220630919521,2.10377654088283,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVK: Slovakia,CME_MRY0: Infant mortality rate,_T: Total,2020,4.69186931846933,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.44511695913606,4.97555063665119,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SVN: Slovenia,CME_MRY0: Infant mortality rate,_T: Total,2020,1.75701782460931,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,1.54665229987524,2.03826860307629,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SLB: Solomon Islands,CME_MRY0: Infant mortality rate,_T: Total,2020,16.5801724540636,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.4973836570836,25.1311891040997,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SOM: Somalia,CME_MRY0: Infant mortality rate,_T: Total,2020,72.7177561279858,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,39.005147030248,146.487135158781,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ZAF: South Africa,CME_MRY0: Infant mortality rate,_T: Total,2020,25.7783542167592,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,23.6379075885601,28.0291986975539,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SSD: South Sudan,CME_MRY0: Infant mortality rate,_T: Total,2020,63.3389218551422,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,26.4648445793155,127.880584245295,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,CME_MRY0: Infant mortality rate,_T: Total,2020,2.71076906558355,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.57152607172375,2.86416420650054,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,CME_MRY0: Infant mortality rate,_T: Total,2020,5.92392153794924,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.59983532957544,7.61012490705369,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,CME_MRY0: Infant mortality rate,_T: Total,2020,14.1957064308826,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.7374000800531,19.1865946377217,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,CME_MRY0: Infant mortality rate,_T: Total,2020,39.9158669807266,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.9578624868684,53.0397640497398,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,CME_MRY0: Infant mortality rate,_T: Total,2020,15.7023759620624,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.2879082078848,24.7867030260291,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,CME_MRY0: Infant mortality rate,_T: Total,2020,2.14952420639131,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.00906563247947,2.30208786646447,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,CME_MRY0: Infant mortality rate,_T: Total,2020,3.52319395174598,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.31798081462487,3.75054359611502,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SYR: Syrian Arab Republic,CME_MRY0: Infant mortality rate,_T: Total,2020,18.4477781105039,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.57774394023858,24.4522150577224,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TJK: Tajikistan,CME_MRY0: Infant mortality rate,_T: Total,2020,28.3531807755962,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.7945079008139,45.6603234355951,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,THA: Thailand,CME_MRY0: Infant mortality rate,_T: Total,2020,7.40601440465581,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.31486439589996,9.49612478287402,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUR: The Republic of Turkey,CME_MRY0: Infant mortality rate,_T: Total,2020,8.12869470638969,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.08078516606996,9.46635325734917,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TLS: Timor-Leste,CME_MRY0: Infant mortality rate,_T: Total,2020,36.5150096570389,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.350721101648,61.9290781329716,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TGO: Togo,CME_MRY0: Infant mortality rate,_T: Total,2020,44.3563836020234,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,36.5268271670307,54.8171952267831,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TON: Tonga,CME_MRY0: Infant mortality rate,_T: Total,2020,9.80952593143864,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.41146232117965,16.4099826960368,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TTO: Trinidad and Tobago,CME_MRY0: Infant mortality rate,_T: Total,2020,14.8323453622696,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.20882739413349,35.5759820837554,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,TUN: Tunisia,CME_MRY0: Infant mortality rate,_T: Total,2020,14.2866714250286,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.6395363192319,16.094468397806,,,,UN_IGME,,,,,,_T: Total
